gene_id	length	G10d1	G10d2	G15d1	G15d2	G5d1	G5d2	M10d1	M10d2	M15d1	M15d2	M5d1	M5d2
ENSG00000186970	671	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184351	646	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244025	611	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186965	380	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000186967	310	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186977	461	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237841	191	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235312	187	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000218125	156	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236612	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186925	330	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244362	522	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206106	293	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212938	636	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186930	313	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186924	296	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184724	500	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244624	275	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206105	224	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184032	384	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000206104	273	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231068	253	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236400	816	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187026	440	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187005	599	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238257	201	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233036	186	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227840	188	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000183640	556	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274749	721	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182591	912	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206102	318	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228941	2259	0	1	0	0	0	0	0	0	0	1	2	0
ENSG00000156299	8751	513	237	421	218	1015	227	1357	718	601	523	546	276
ENSG00000237325	758	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237594	822	7	2	7	1	34	4	3	2	1	5	19	9
ENSG00000230870	1474	0	0	0	1	4	0	0	0	3	1	3	2
ENSG00000234509	2233	1	0	1	0	2	0	3	2	0	1	2	0
ENSG00000142168	2019	2726	1291	1379	817	9472	2146	2221	1211	1455	1447	4775	2578
ENSG00000238390	177	10	3	7	0	23	5	5	7	4	9	3	6
ENSG00000273271	520	22	9	16	5	64	5	22	22	16	22	29	14
ENSG00000156304	5901	1917	833	1701	806	4989	1094	1524	864	1068	997	2582	1333
ENSG00000229046	310	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000273091	676	3	2	5	2	8	3	3	0	3	2	5	6
ENSG00000234107	518	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000142149	8294	6	2	0	0	3	0	1	0	1	1	0	0
ENSG00000237138	616	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230323	572	0	0	0	0	0	1	0	0	1	2	0	0
ENSG00000261610	1782	0	1	2	0	0	0	0	1	0	0	2	0
ENSG00000159055	1723	587	249	433	218	1565	307	270	159	257	221	816	444
ENSG00000227256	769	14	2	16	14	30	5	3	3	4	1	7	8
ENSG00000170262	1346	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000232623	582	0	1	0	0	2	2	0	0	1	0	2	2
ENSG00000142207	11461	1245	574	667	293	3765	794	567	327	504	441	1836	993
ENSG00000200792	136	1	1	0	0	1	1	0	0	0	0	0	0
ENSG00000256073	831	54	28	40	21	126	29	62	27	25	24	70	49
ENSG00000166979	4353	10	6	1	2	50	9	6	14	4	11	27	6
ENSG00000229007	500	1	0	0	1	2	0	0	0	0	0	0	0
ENSG00000252045	136	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252950	136	0	0	0	1	2	0	0	0	0	0	0	0
ENSG00000186842	1778	0	0	0	0	3	3	0	0	0	0	0	0
ENSG00000242220	3026	5	1	2	2	11	2	2	2	0	2	7	1
ENSG00000265590	1026	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000159079	3353	226	116	147	69	489	89	177	84	138	120	284	93
ENSG00000228433	1048	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238220	390	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000159082	8070	725	322	913	500	1181	223	707	452	472	476	630	341
ENSG00000238197	4046	102	35	88	33	182	32	150	96	95	81	92	28
ENSG00000159086	7212	1970	923	1910	968	4117	877	1697	1010	1385	1297	2166	1186
ENSG00000205930	3504	29	8	27	14	34	10	20	13	23	21	19	14
ENSG00000279690	832	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205929	4122	11	9	13	8	36	4	15	7	12	8	13	11
ENSG00000224427	316	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207098	135	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232360	384	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227757	682	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228961	576	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205927	3352	0	0	4	2	0	1	0	0	0	1	0	0
ENSG00000232539	753	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184221	2277	10	5	25	10	11	0	11	7	18	18	3	2
ENSG00000226527	1361	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000226433	449	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229086	595	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159110	4614	929	390	913	463	1843	340	1021	565	807	711	969	487
ENSG00000249624	1000	0	0	0	0	0	0	0	0	2	0	0	1
ENSG00000223799	2228	78	34	75	56	222	41	121	86	77	69	139	72
ENSG00000243646	2545	1011	430	1372	661	1677	319	1711	842	1137	963	972	485
ENSG00000142166	6301	1708	753	1715	844	3264	737	2366	1308	1723	1627	1755	929
ENSG00000226501	526	1	1	1	1	1	0	0	0	0	1	1	0
ENSG00000159128	2960	1275	504	1858	876	2310	488	1755	959	1188	956	1360	671
ENSG00000142188	4495	1459	706	1101	588	1950	411	756	386	671	658	1004	525
ENSG00000215088	616	3	1	1	0	0	0	0	0	3	4	0	1
ENSG00000231355	666	0	1	1	1	0	0	2	0	4	4	0	0
ENSG00000177692	2484	31	18	38	27	64	16	39	23	30	29	32	26
ENSG00000159131	7751	2628	1197	1842	968	7500	1751	1515	804	1233	1165	3920	2101
ENSG00000233956	499	2	1	0	1	4	0	1	3	1	0	9	4
ENSG00000159140	13172	10765	5017	10557	5500	21701	4771	8544	4774	6677	6094	11256	6096
ENSG00000159147	3513	761	391	725	350	1830	429	511	308	429	417	1040	513
ENSG00000249209	1078	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205758	6177	555	249	451	256	1074	225	729	421	479	443	584	306
ENSG00000205726	21748	387	170	299	151	723	144	932	524	642	611	387	176
ENSG00000241837	3336	820	380	555	331	1779	397	763	435	528	484	960	479
ENSG00000237945	14336	21	16	31	20	73	11	58	31	30	37	39	21
ENSG00000244294	344	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000273102	591	1	1	0	0	9	0	2	1	2	0	1	2
ENSG00000243927	4299	850	377	801	389	2209	439	1170	653	1125	1043	1086	639
ENSG00000198743	11574	2346	1121	2448	1248	5599	1143	3703	2060	3752	3329	2700	1556
ENSG00000272657	641	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224598	640	1	1	0	1	2	2	4	1	6	2	0	1
ENSG00000227456	3280	3	3	5	1	12	3	7	7	3	4	4	7
ENSG00000214955	805	0	1	0	0	1	0	3	0	2	0	0	0
ENSG00000159197	1051	0	0	0	0	2	1	0	1	0	2	3	3
ENSG00000225555	471	0	0	2	2	0	0	0	0	0	0	0	0
ENSG00000205670	4200	172	69	168	65	285	57	97	91	116	109	153	88
ENSG00000222018	756	9	1	9	2	15	6	12	6	4	2	7	6
ENSG00000273104	388	0	0	2	0	1	0	1	0	1	0	0	0
ENSG00000243627	1050	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000272958	510	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180509	5713	142	58	324	164	99	23	86	30	98	93	19	20
ENSG00000221398	128	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000159200	6990	704	351	693	357	1831	409	631	380	436	409	968	516
ENSG00000159212	3860	2	3	0	2	18	3	9	6	3	2	4	6
ENSG00000230978	693	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234380	3219	1	0	0	0	9	2	1	0	0	0	10	1
ENSG00000159216	15574	4215	1814	3522	1695	8480	1777	2356	1250	1946	1870	3713	1929
ENSG00000234703	698	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223671	338	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000231300	291	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230794	349	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211590	94	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229761	354	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234008	613	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231106	1048	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214914	468	0	0	1	0	0	0	0	0	0	0	2	0
ENSG00000185917	7312	454	212	323	182	1056	226	465	267	334	310	511	282
ENSG00000189089	1164	7	1	6	0	11	4	6	2	3	3	2	5
ENSG00000236677	446	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200213	108	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230212	1293	1	0	0	0	0	1	1	4	0	1	0	1
ENSG00000159228	2450	215	93	104	38	585	137	229	146	118	116	315	167
ENSG00000236119	348	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000233393	2336	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226054	888	2	0	3	0	3	1	2	2	1	0	0	0
ENSG00000236830	8459	31	11	20	21	29	3	34	23	29	23	12	5
ENSG00000214889	583	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159231	1169	7	5	5	2	41	1	18	12	7	12	17	11
ENSG00000142197	9030	2096	1014	2778	1416	2389	564	1299	750	880	822	964	509
ENSG00000228149	1211	2	0	3	2	4	3	0	0	0	0	3	0
ENSG00000214867	530	13	5	8	5	13	3	2	2	6	5	9	2
ENSG00000273199	879	1	1	1	1	4	3	2	0	0	0	2	0
ENSG00000159256	6408	1185	553	1339	671	2702	612	1329	753	891	865	1394	777
ENSG00000228107	596	18	6	18	8	40	3	12	5	3	5	15	2
ENSG00000159259	5118	649	319	586	291	2142	445	344	189	340	300	1213	673
ENSG00000224421	235	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000230479	893	1	1	1	0	8	0	4	3	3	4	6	2
ENSG00000233818	1178	0	2	2	4	11	5	2	3	9	10	3	2
ENSG00000159261	2853	2	1	1	0	0	0	1	1	1	3	3	2
ENSG00000279365	1894	0	0	1	1	0	2	2	1	0	1	0	0
ENSG00000223741	1109	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231324	1133	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224269	339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159263	7652	8	0	3	1	5	0	2	1	4	5	6	3
ENSG00000159267	7889	189	98	179	69	736	185	264	177	197	184	334	172
ENSG00000237646	531	0	1	1	0	1	0	2	1	0	0	1	0
ENSG00000199806	118	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000270652	539	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224790	438	0	0	1	0	9	1	0	1	4	1	1	1
ENSG00000207416	113	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215734	433	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183145	2319	0	0	1	2	0	0	0	0	0	1	1	1
ENSG00000212136	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185808	7923	254	108	233	126	544	123	313	175	219	214	289	154
ENSG00000182670	15883	4280	2043	3198	1643	9198	1941	3345	1954	2753	2584	4260	2341
ENSG00000270116	530	11	3	9	4	5	2	6	4	6	4	3	2
ENSG00000228677	1097	4	2	1	1	5	2	6	3	5	0	4	0
ENSG00000230366	1901	4	0	4	1	5	2	0	0	0	2	3	3
ENSG00000263969	299	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242553	520	18	7	28	7	22	3	29	12	6	19	15	4
ENSG00000157538	9301	2058	905	2037	1106	3708	776	2246	1213	1429	1343	1942	1040
ENSG00000272948	714	7	3	9	4	21	1	5	10	15	2	6	1
ENSG00000273210	456	2	0	6	4	8	2	3	8	2	3	3	3
ENSG00000157540	10213	2017	896	2024	1033	3906	887	1829	947	1318	1084	2046	960
ENSG00000157542	19645	2	1	4	3	0	0	3	1	10	2	1	1
ENSG00000233213	357	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000184029	2054	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223608	424	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198054	1472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157551	9728	347	153	1136	660	197	44	253	165	81	61	138	65
ENSG00000270835	1940	1	1	6	4	1	0	0	0	0	0	0	0
ENSG00000233316	860	1	0	2	1	1	0	0	0	0	0	0	0
ENSG00000226012	287	19	9	12	10	20	5	15	14	5	2	8	3
ENSG00000231123	438	47	19	26	23	42	8	44	11	8	9	18	9
ENSG00000231231	859	3	4	4	3	2	0	2	1	3	0	1	0
ENSG00000157554	7588	1334	670	1977	1144	2376	561	336	179	306	285	833	428
ENSG00000231480	177	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223806	1972	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000157557	4595	3144	1455	2328	1101	10080	2138	3551	1953	2682	2326	4740	2411
ENSG00000229986	487	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205622	7860	8	4	6	5	16	9	16	12	17	16	9	2
ENSG00000229925	288	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272015	83	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227721	336	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232837	1598	0	2	1	0	8	1	1	2	4	0	7	1
ENSG00000235888	1412	9	9	8	4	97	23	37	15	17	13	42	18
ENSG00000237721	509	18	5	13	7	48	5	40	17	18	11	27	11
ENSG00000237609	292	1	0	0	0	1	1	4	2	2	1	0	0
ENSG00000228861	473	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235701	977	2	1	1	0	3	3	0	0	0	4	0	3
ENSG00000276873	99	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183527	2515	1293	555	854	427	3418	702	628	339	562	529	1857	939
ENSG00000185658	19794	1622	756	1532	783	2995	629	1768	981	1332	1240	1495	821
ENSG00000272991	431	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232608	266	5	0	1	3	5	0	2	3	4	0	3	5
ENSG00000237373	489	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000229623	635	1	0	0	0	1	0	1	0	0	1	0	0
ENSG00000255568	1028	11	5	13	6	14	2	11	2	6	6	9	3
ENSG00000238141	691	0	3	3	0	4	0	1	0	4	3	0	1
ENSG00000205581	5102	11528	5314	10057	5190	24858	5105	7691	4296	6402	5826	13193	6973
ENSG00000252915	92	16	6	13	4	18	3	17	5	16	7	8	1
ENSG00000227406	1784	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000182093	5558	429	189	394	194	969	212	383	210	274	229	469	260
ENSG00000157578	5841	21	7	15	7	55	2	11	7	10	4	17	12
ENSG00000185437	1495	21	9	17	9	61	21	26	12	13	10	23	21
ENSG00000275523	60	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235808	434	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000228349	355	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235012	3980	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183778	14319	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184809	2516	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225330	544	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231713	1786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183067	2650	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183036	1106	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171587	8577	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000263973	80	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235123	1769	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207147	136	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233756	826	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230859	480	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226496	2439	0	0	1	2	3	0	0	0	0	1	2	0
ENSG00000263681	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182240	9619	98	37	96	41	256	58	75	40	103	106	130	59
ENSG00000280109	10009	2	1	1	1	1	1	0	0	2	23	0	18
ENSG00000224388	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183844	3599	0	0	0	0	1	2	0	0	2	0	0	1
ENSG00000183486	13047	224	97	269	139	220	44	631	363	278	237	132	70
ENSG00000157601	8616	132	53	62	30	197	35	431	267	289	245	128	60
ENSG00000228318	1116	0	1	0	1	0	0	3	0	0	0	0	0
ENSG00000184012	6117	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207503	121	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232806	422	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223400	346	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227702	575	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236384	2114	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232401	522	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183421	4033	2	0	0	1	1	0	1	0	1	1	0	0
ENSG00000236883	461	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275166	70	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141956	13004	537	260	346	195	1369	308	499	277	307	307	661	338
ENSG00000236545	587	1	2	5	0	5	2	3	2	1	0	2	2
ENSG00000227698	447	3	4	3	6	23	4	3	2	0	0	6	2
ENSG00000251778	96	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000157617	8602	326	158	195	101	1109	206	530	347	354	308	619	291
ENSG00000173276	8062	431	193	304	162	993	180	485	266	368	330	544	251
ENSG00000237232	1363	2	3	2	2	3	0	0	0	2	1	2	2
ENSG00000177398	7278	23	10	9	6	35	14	9	2	10	5	21	13
ENSG00000184385	2141	4	1	0	1	11	1	2	0	1	3	3	1
ENSG00000160179	6121	76	22	110	39	214	41	322	162	254	274	85	59
ENSG00000223262	114	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160180	1168	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000160181	830	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160182	551	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160183	5660	0	0	0	1	2	1	2	0	0	0	2	0
ENSG00000160185	3915	13	6	10	5	49	9	5	5	11	11	26	15
ENSG00000252619	97	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160188	2988	6	6	1	2	23	3	1	4	7	2	6	6
ENSG00000160190	6814	464	204	391	247	1270	266	378	170	291	258	530	302
ENSG00000239930	449	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231867	463	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235772	575	10	3	13	6	25	10	7	4	10	10	11	2
ENSG00000225431	1775	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000235023	2854	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000160191	5266	4	4	3	0	50	6	4	6	4	9	23	11
ENSG00000225731	1754	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283051	513	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233754	784	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225218	285	18	10	12	6	46	9	7	5	13	9	22	12
ENSG00000160193	2738	677	312	352	189	2130	482	355	174	275	250	1065	581
ENSG00000160194	6345	1304	592	1095	554	2820	603	994	501	753	714	1463	802
ENSG00000233056	2842	5	9	7	3	15	2	12	7	6	14	13	5
ENSG00000264580	87	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224100	437	0	0	1	0	0	0	0	0	1	1	0	0
ENSG00000160199	7621	418	165	372	183	983	194	347	182	243	228	480	258
ENSG00000160200	6786	17	9	4	5	95	16	82	52	5	4	50	23
ENSG00000160201	11112	3285	1538	2522	1311	7110	1608	2271	1280	1702	1648	3496	1947
ENSG00000232777	376	0	2	0	0	3	2	2	0	0	2	0	0
ENSG00000236663	422	5	0	8	3	7	0	2	0	0	1	2	0
ENSG00000228120	1052	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160202	1821	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000237864	699	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000237989	2798	2	0	0	1	0	0	2	0	0	0	1	0
ENSG00000225637	2816	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142178	4886	135	72	33	16	143	28	189	80	75	77	52	29
ENSG00000188660	4222	1	0	2	0	0	1	0	0	0	0	1	0
ENSG00000185186	2303	0	0	2	0	2	1	0	0	1	0	0	1
ENSG00000223975	280	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000160207	1908	18	3	5	4	15	6	1	3	10	6	5	4
ENSG00000214326	372	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234289	460	22	17	41	21	35	5	24	13	18	8	10	5
ENSG00000278433	103	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160208	5762	1984	931	1223	597	6520	1432	1100	595	952	865	3573	1824
ENSG00000160209	11912	2381	1114	3719	1774	4854	972	2266	1274	1533	1407	2783	1465
ENSG00000281420	99	6	2	11	5	7	1	5	4	3	4	4	5
ENSG00000160213	2490	2330	1136	2333	1170	8157	1717	4915	2791	2242	1944	4328	2306
ENSG00000234030	451	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160214	4251	1154	497	689	344	3276	696	721	362	554	545	1672	934
ENSG00000215458	4874	18	6	4	4	24	5	8	7	4	6	15	5
ENSG00000226543	453	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000160216	11296	2021	862	1705	876	5388	1086	2740	1452	1541	1338	3232	1735
ENSG00000199598	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252606	99	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160218	11941	1957	889	2307	1243	3652	789	1661	965	1154	1084	2042	1029
ENSG00000213440	395	3	0	0	5	6	0	1	1	3	0	1	1
ENSG00000241945	6922	439	189	232	123	1038	246	223	145	207	188	617	320
ENSG00000160221	3108	853	343	596	273	1820	373	622	328	502	426	881	412
ENSG00000225331	867	71	38	66	29	76	12	132	69	99	83	25	12
ENSG00000237604	821	16	12	9	14	21	2	58	27	29	22	11	11
ENSG00000232124	799	1	1	1	0	3	0	1	0	0	0	2	0
ENSG00000160223	8110	347	175	181	75	1200	265	590	312	435	404	623	292
ENSG00000278158	235	4	0	0	0	3	0	0	0	3	2	2	1
ENSG00000275799	449	2	1	1	2	9	2	7	3	9	6	0	7
ENSG00000142182	1859	1	0	0	0	2	1	0	0	2	0	2	3
ENSG00000232010	523	0	0	0	0	2	0	0	0	2	1	0	3
ENSG00000160224	4678	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000141959	8926	6153	2755	5175	2578	14803	3172	5707	3092	3605	3145	6989	3659
ENSG00000241728	846	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160226	6063	305	119	305	137	666	127	270	132	238	186	310	184
ENSG00000184441	4354	89	43	52	28	176	43	64	29	50	38	81	37
ENSG00000232969	127	1	1	0	0	3	0	0	1	1	2	0	0
ENSG00000260256	529	13	5	36	19	19	3	5	1	3	3	10	6
ENSG00000142185	6705	3155	1375	5077	2590	4740	1016	2840	1562	1325	1215	2492	1255
ENSG00000230061	2292	55	26	83	48	63	16	43	28	23	19	34	17
ENSG00000266692	55	0	1	0	0	0	0	0	0	0	0	1	1
ENSG00000264452	76	1	0	3	1	0	0	1	0	0	0	0	0
ENSG00000229356	784	1	3	4	0	1	0	1	0	0	1	1	0
ENSG00000160233	5869	127	53	134	70	376	83	124	79	120	117	193	103
ENSG00000224747	1113	1	0	2	0	0	0	6	1	5	4	3	0
ENSG00000223431	482	4	0	1	0	0	0	3	0	8	0	0	0
ENSG00000227999	1375	2	1	6	2	3	0	5	2	4	4	4	0
ENSG00000274225	644	2	1	3	1	9	1	2	1	6	2	0	2
ENSG00000228709	912	3	0	2	0	5	2	3	4	2	4	7	3
ENSG00000277352	646	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000175894	4471	0	0	1	1	1	0	0	0	0	3	2	3
ENSG00000235890	2355	0	1	0	1	2	2	2	1	6	3	2	0
ENSG00000182912	3026	0	1	3	1	4	0	7	3	2	3	1	0
ENSG00000215455	1215	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205445	1149	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212935	971	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215454	1643	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241123	1150	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188155	1527	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272804	1935	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187766	876	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000221837	1171	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221859	1100	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243489	1237	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000205439	623	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212933	447	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221864	739	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229880	2219	0	0	0	0	1	1	0	0	0	1	0	0
ENSG00000187175	588	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276647	272	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189169	873	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236382	571	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184787	7388	4027	1760	2997	1489	8637	1705	3238	1658	2482	2119	4410	2153
ENSG00000236519	1031	8	3	2	5	17	7	4	1	8	4	7	3
ENSG00000184900	2732	3686	1675	3327	1629	9609	1961	3205	1759	2599	2237	5175	2600
ENSG00000183255	3537	3302	1415	3071	1629	7207	1591	4213	2484	2338	2248	4058	2083
ENSG00000160255	6797	19125	8848	31752	16533	28269	6077	29947	16597	14257	13129	16547	8928
ENSG00000227039	2438	286	141	709	393	356	77	912	492	382	391	237	129
ENSG00000273027	460	1	4	10	2	12	1	9	2	12	13	5	5
ENSG00000183250	2656	113	73	230	128	248	47	230	124	121	100	167	65
