sample_name	sample	stage	embryo
LI_6w_embryo2_25	LI	6w	embryo2
LI_6w_embryo2_26	LI	6w	embryo2
LI_6w_embryo2_27	LI	6w	embryo2
LI_6w_embryo2_28	LI	6w	embryo2
LI_6w_embryo2_30	LI	6w	embryo2
LI_6w_embryo2_31	LI	6w	embryo2
LI_6w_embryo2_32	LI	6w	embryo2
LI_6w_embryo2_36	LI	6w	embryo2
LI_6w_embryo2_37	LI	6w	embryo2
LI_6w_embryo2_38	LI	6w	embryo2
LI_6w_embryo2_39	LI	6w	embryo2
LI_6w_embryo2_4	LI	6w	embryo2
LI_6w_embryo2_40	LI	6w	embryo2
LI_6w_embryo2_42	LI	6w	embryo2
LI_6w_embryo2_43	LI	6w	embryo2
LI_6w_embryo2_44	LI	6w	embryo2
LI_6w_embryo2_47	LI	6w	embryo2
LI_6w_embryo2_48	LI	6w	embryo2
LI_6w_embryo2_49	LI	6w	embryo2
LI_6w_embryo2_50	LI	6w	embryo2
LI_6w_embryo2_52	LI	6w	embryo2
LI_6w_embryo2_54	LI	6w	embryo2
LI_6w_embryo2_55	LI	6w	embryo2
LI_6w_embryo2_58	LI	6w	embryo2
LI_6w_embryo2_59	LI	6w	embryo2
LI_6w_embryo2_60	LI	6w	embryo2
LI_6w_embryo2_61	LI	6w	embryo2
LI_6w_embryo2_63	LI	6w	embryo2
LI_6w_embryo2_7	LI	6w	embryo2
LI_6w_embryo2_70	LI	6w	embryo2
LI_6w_embryo2_73	LI	6w	embryo2
LI_6w_embryo2_74	LI	6w	embryo2
LI_6w_embryo2_76	LI	6w	embryo2
LI_6w_embryo2_77	LI	6w	embryo2
LI_6w_embryo2_79	LI	6w	embryo2
LI_6w_embryo2_8	LI	6w	embryo2
LI_6w_embryo2_81	LI	6w	embryo2
LI_6w_embryo2_82	LI	6w	embryo2
LI_6w_embryo2_84	LI	6w	embryo2
LI_6w_embryo2_88	LI	6w	embryo2
LI_6w_embryo2_9	LI	6w	embryo2
LI_6w_embryo2_90	LI	6w	embryo2
SI_6w_embryo1_45	SI	6w	embryo1
SI_6w_embryo1_46	SI	6w	embryo1
SI_6w_embryo1_47	SI	6w	embryo1
SI_6w_embryo1_48	SI	6w	embryo1
SI_6w_embryo1_49	SI	6w	embryo1
SI_6w_embryo1_50	SI	6w	embryo1
SI_6w_embryo1_51	SI	6w	embryo1
SI_6w_embryo1_52	SI	6w	embryo1
SI_6w_embryo1_54	SI	6w	embryo1
SI_6w_embryo1_55	SI	6w	embryo1
SI_6w_embryo1_56	SI	6w	embryo1
SI_6w_embryo1_57	SI	6w	embryo1
SI_6w_embryo1_58	SI	6w	embryo1
SI_6w_embryo1_59	SI	6w	embryo1
SI_6w_embryo1_60	SI	6w	embryo1
SI_6w_embryo1_61	SI	6w	embryo1
SI_6w_embryo1_65	SI	6w	embryo1
SI_6w_embryo1_68	SI	6w	embryo1
SI_6w_embryo1_69	SI	6w	embryo1
SI_6w_embryo1_70	SI	6w	embryo1
SI_6w_embryo1_71	SI	6w	embryo1
SI_6w_embryo1_72	SI	6w	embryo1
SI_6w_embryo1_75	SI	6w	embryo1
SI_6w_embryo1_76	SI	6w	embryo1
SI_6w_embryo1_77	SI	6w	embryo1
SI_6w_embryo1_78	SI	6w	embryo1
SI_6w_embryo1_79	SI	6w	embryo1
SI_6w_embryo1_80	SI	6w	embryo1
SI_6w_embryo1_82	SI	6w	embryo1
SI_6w_embryo1_83	SI	6w	embryo1
SI_6w_embryo1_84	SI	6w	embryo1
SI_6w_embryo1_86	SI	6w	embryo1
SI_6w_embryo1_87	SI	6w	embryo1
SI_6w_embryo1_88	SI	6w	embryo1
SI_6w_embryo1_89	SI	6w	embryo1
SI_6w_embryo1_90	SI	6w	embryo1
stomach_6w_embryo1_30	stomach	6w	embryo1
stomach_6w_embryo1_46	stomach	6w	embryo1
stomach_6w_embryo2_26	stomach	6w	embryo2
stomach_6w_embryo2_35	stomach	6w	embryo2
stomach_6w_embryo2_58	stomach	6w	embryo2
stomach_6w_embryo2_65	stomach	6w	embryo2
stomach_6w_embryo2_78	stomach	6w	embryo2
stomach_6w_embryo2_81	stomach	6w	embryo2
esophagus_8w_embryo1_51	esophagus	8w	embryo1
esophagus_8w_embryo1_55	esophagus	8w	embryo1
esophagus_8w_embryo1_61	esophagus	8w	embryo1
esophagus_8w_embryo1_62	esophagus	8w	embryo1
esophagus_8w_embryo1_68	esophagus	8w	embryo1
esophagus_8w_embryo1_76	esophagus	8w	embryo1
esophagus_8w_embryo1_77	esophagus	8w	embryo1
esophagus_8w_embryo1_79	esophagus	8w	embryo1
esophagus_8w_embryo1_83	esophagus	8w	embryo1
esophagus_8w_embryo1_84	esophagus	8w	embryo1
esophagus_8w_embryo1_85	esophagus	8w	embryo1
esophagus_8w_embryo1_86	esophagus	8w	embryo1
esophagus_8w_embryo1_88	esophagus	8w	embryo1
esophagus_8w_embryo1_89	esophagus	8w	embryo1
stomach_11w_embryo1_1	stomach	11w	embryo1
stomach_11w_embryo1_15	stomach	11w	embryo1
stomach_11w_embryo1_4	stomach	11w	embryo1
stomach_11w_embryo1_48	stomach	11w	embryo1
stomach_11w_embryo1_70	stomach	11w	embryo1
stomach_11w_embryo1_9	stomach	11w	embryo1
stomach_7w_embryo1_3	stomach	7w	embryo1
stomach_7w_embryo1_51	stomach	7w	embryo1
stomach_7w_embryo2.2_42	stomach	7w	embryo2
stomach_7w_embryo2_33	stomach	7w	embryo2
stomach_7w_embryo2_77	stomach	7w	embryo2
stomach_8w_embryo1_52	stomach	8w	embryo1
stomach_8w_embryo1_55	stomach	8w	embryo1
stomach_8w_embryo1_57	stomach	8w	embryo1
stomach_8w_embryo1_60	stomach	8w	embryo1
stomach_8w_embryo1_61	stomach	8w	embryo1
stomach_8w_embryo1_62	stomach	8w	embryo1
stomach_8w_embryo1_63	stomach	8w	embryo1
stomach_8w_embryo1_64	stomach	8w	embryo1
stomach_8w_embryo1_65	stomach	8w	embryo1
stomach_8w_embryo1_66	stomach	8w	embryo1
stomach_8w_embryo1_67	stomach	8w	embryo1
stomach_8w_embryo1_68	stomach	8w	embryo1
stomach_8w_embryo1_70	stomach	8w	embryo1
stomach_8w_embryo1_73	stomach	8w	embryo1
stomach_8w_embryo1_76	stomach	8w	embryo1
stomach_8w_embryo1_77	stomach	8w	embryo1
stomach_8w_embryo1_79	stomach	8w	embryo1
stomach_8w_embryo1_81	stomach	8w	embryo1
stomach_8w_embryo1_83	stomach	8w	embryo1
stomach_8w_embryo1_84	stomach	8w	embryo1
stomach_8w_embryo1_85	stomach	8w	embryo1
stomach_8w_embryo1_86	stomach	8w	embryo1
stomach_8w_embryo1_87	stomach	8w	embryo1
stomach_8w_embryo1_88	stomach	8w	embryo1
stomach_8w_embryo1_90	stomach	8w	embryo1
stomach_8w_embryo2_1	stomach	8w	embryo2
stomach_8w_embryo2_10	stomach	8w	embryo2
stomach_8w_embryo2_11	stomach	8w	embryo2
stomach_8w_embryo2_12	stomach	8w	embryo2
stomach_8w_embryo2_18	stomach	8w	embryo2
stomach_8w_embryo2_2	stomach	8w	embryo2
stomach_8w_embryo2_24	stomach	8w	embryo2
stomach_8w_embryo2_25	stomach	8w	embryo2
stomach_8w_embryo2_26	stomach	8w	embryo2
stomach_8w_embryo2_29	stomach	8w	embryo2
stomach_8w_embryo2_3	stomach	8w	embryo2
stomach_8w_embryo2_30	stomach	8w	embryo2
stomach_8w_embryo2_31	stomach	8w	embryo2
stomach_8w_embryo2_32	stomach	8w	embryo2
stomach_8w_embryo2_33	stomach	8w	embryo2
stomach_8w_embryo2_35	stomach	8w	embryo2
stomach_8w_embryo2_36	stomach	8w	embryo2
stomach_8w_embryo2_37	stomach	8w	embryo2
stomach_8w_embryo2_39	stomach	8w	embryo2
stomach_8w_embryo2_4	stomach	8w	embryo2
stomach_8w_embryo2_41	stomach	8w	embryo2
stomach_8w_embryo2_42	stomach	8w	embryo2
stomach_8w_embryo2_7	stomach	8w	embryo2
stomach_8w_embryo2_9	stomach	8w	embryo2
stomach_9w_embryo1_1	stomach	9w	embryo1
stomach_9w_embryo1_10	stomach	9w	embryo1
stomach_9w_embryo1_12	stomach	9w	embryo1
stomach_9w_embryo1_13	stomach	9w	embryo1
stomach_9w_embryo1_15	stomach	9w	embryo1
stomach_9w_embryo1_16	stomach	9w	embryo1
stomach_9w_embryo1_17	stomach	9w	embryo1
stomach_9w_embryo1_18	stomach	9w	embryo1
stomach_9w_embryo1_19	stomach	9w	embryo1
stomach_9w_embryo1_2	stomach	9w	embryo1
stomach_9w_embryo1_25	stomach	9w	embryo1
stomach_9w_embryo1_26	stomach	9w	embryo1
stomach_9w_embryo1_27	stomach	9w	embryo1
stomach_9w_embryo1_28	stomach	9w	embryo1
stomach_9w_embryo1_29	stomach	9w	embryo1
stomach_9w_embryo1_3	stomach	9w	embryo1
stomach_9w_embryo1_30	stomach	9w	embryo1
stomach_9w_embryo1_33	stomach	9w	embryo1
stomach_9w_embryo1_35	stomach	9w	embryo1
stomach_9w_embryo1_36	stomach	9w	embryo1
stomach_9w_embryo1_37	stomach	9w	embryo1
stomach_9w_embryo1_38	stomach	9w	embryo1
stomach_9w_embryo1_4	stomach	9w	embryo1
stomach_9w_embryo1_40	stomach	9w	embryo1
stomach_9w_embryo1_41	stomach	9w	embryo1
stomach_9w_embryo1_42	stomach	9w	embryo1
stomach_9w_embryo1_5	stomach	9w	embryo1
stomach_9w_embryo1_8	stomach	9w	embryo1
esophagus_6w_embryo2_1	esophagus	6w	embryo2
esophagus_6w_embryo2_10	esophagus	6w	embryo2
esophagus_6w_embryo2_12	esophagus	6w	embryo2
esophagus_6w_embryo2_13	esophagus	6w	embryo2
esophagus_6w_embryo2_15	esophagus	6w	embryo2
esophagus_6w_embryo2_16	esophagus	6w	embryo2
esophagus_6w_embryo2_17	esophagus	6w	embryo2
esophagus_6w_embryo2_18	esophagus	6w	embryo2
esophagus_6w_embryo2_19	esophagus	6w	embryo2
esophagus_6w_embryo2_20	esophagus	6w	embryo2
esophagus_6w_embryo2_21	esophagus	6w	embryo2
esophagus_6w_embryo2_22	esophagus	6w	embryo2
esophagus_6w_embryo2_24	esophagus	6w	embryo2
esophagus_6w_embryo2_25	esophagus	6w	embryo2
esophagus_6w_embryo2_26	esophagus	6w	embryo2
esophagus_6w_embryo2_27	esophagus	6w	embryo2
esophagus_6w_embryo2_28	esophagus	6w	embryo2
esophagus_6w_embryo2_29	esophagus	6w	embryo2
esophagus_6w_embryo2_3	esophagus	6w	embryo2
esophagus_6w_embryo2_32	esophagus	6w	embryo2
esophagus_6w_embryo2_33	esophagus	6w	embryo2
esophagus_6w_embryo2_35	esophagus	6w	embryo2
esophagus_6w_embryo2_36	esophagus	6w	embryo2
esophagus_6w_embryo2_37	esophagus	6w	embryo2
esophagus_6w_embryo2_38	esophagus	6w	embryo2
esophagus_6w_embryo2_39	esophagus	6w	embryo2
esophagus_6w_embryo2_4	esophagus	6w	embryo2
esophagus_6w_embryo2_41	esophagus	6w	embryo2
esophagus_6w_embryo2_42	esophagus	6w	embryo2
esophagus_6w_embryo2_43	esophagus	6w	embryo2
esophagus_6w_embryo2_45	esophagus	6w	embryo2
esophagus_6w_embryo2_46	esophagus	6w	embryo2
esophagus_6w_embryo2_48	esophagus	6w	embryo2
esophagus_6w_embryo2_49	esophagus	6w	embryo2
esophagus_6w_embryo2_5	esophagus	6w	embryo2
esophagus_6w_embryo2_50	esophagus	6w	embryo2
esophagus_6w_embryo2_52	esophagus	6w	embryo2
esophagus_6w_embryo2_54	esophagus	6w	embryo2
esophagus_6w_embryo2_57	esophagus	6w	embryo2
esophagus_6w_embryo2_6	esophagus	6w	embryo2
esophagus_6w_embryo2_61	esophagus	6w	embryo2
esophagus_6w_embryo2_62	esophagus	6w	embryo2
esophagus_6w_embryo2_64	esophagus	6w	embryo2
esophagus_6w_embryo2_67	esophagus	6w	embryo2
esophagus_6w_embryo2_70	esophagus	6w	embryo2
esophagus_6w_embryo2_71	esophagus	6w	embryo2
esophagus_6w_embryo2_72	esophagus	6w	embryo2
esophagus_6w_embryo2_73	esophagus	6w	embryo2
esophagus_6w_embryo2_78	esophagus	6w	embryo2
esophagus_6w_embryo2_8	esophagus	6w	embryo2
esophagus_6w_embryo2_81	esophagus	6w	embryo2
esophagus_6w_embryo2_82	esophagus	6w	embryo2
esophagus_6w_embryo2_87	esophagus	6w	embryo2
esophagus_6w_embryo2_9	esophagus	6w	embryo2
esophagus_6w_embryo2_90	esophagus	6w	embryo2
esophagus_8w_embryo1_66	esophagus	8w	embryo1
esophagus_8w_embryo1_75	esophagus	8w	embryo1
esophagus_8w_embryo1_78	esophagus	8w	embryo1
esophagus_8w_embryo1_90	esophagus	8w	embryo1
LI_6w_embryo2_45	LI	6w	embryo2
LI_6w_embryo2_80	LI	6w	embryo2
stomach_6w_embryo1_38	stomach	6w	embryo1
stomach_6w_embryo1_5	stomach	6w	embryo1
stomach_6w_embryo2_1	stomach	6w	embryo2
stomach_6w_embryo2_10	stomach	6w	embryo2
stomach_6w_embryo2_14	stomach	6w	embryo2
stomach_6w_embryo2_15	stomach	6w	embryo2
stomach_6w_embryo2_17	stomach	6w	embryo2
stomach_6w_embryo2_19	stomach	6w	embryo2
stomach_6w_embryo2_2	stomach	6w	embryo2
stomach_6w_embryo2_21	stomach	6w	embryo2
stomach_6w_embryo2_22	stomach	6w	embryo2
stomach_6w_embryo2_25	stomach	6w	embryo2
stomach_6w_embryo2_27	stomach	6w	embryo2
stomach_6w_embryo2_28	stomach	6w	embryo2
stomach_6w_embryo2_31	stomach	6w	embryo2
stomach_6w_embryo2_32	stomach	6w	embryo2
stomach_6w_embryo2_37	stomach	6w	embryo2
stomach_6w_embryo2_39	stomach	6w	embryo2
stomach_6w_embryo2_4	stomach	6w	embryo2
stomach_6w_embryo2_40	stomach	6w	embryo2
stomach_6w_embryo2_42	stomach	6w	embryo2
stomach_6w_embryo2_44	stomach	6w	embryo2
stomach_6w_embryo2_45	stomach	6w	embryo2
stomach_6w_embryo2_46	stomach	6w	embryo2
stomach_6w_embryo2_47	stomach	6w	embryo2
stomach_6w_embryo2_48	stomach	6w	embryo2
stomach_6w_embryo2_51	stomach	6w	embryo2
stomach_6w_embryo2_52	stomach	6w	embryo2
stomach_6w_embryo2_53	stomach	6w	embryo2
stomach_6w_embryo2_54	stomach	6w	embryo2
stomach_6w_embryo2_55	stomach	6w	embryo2
stomach_6w_embryo2_56	stomach	6w	embryo2
stomach_6w_embryo2_57	stomach	6w	embryo2
stomach_6w_embryo2_60	stomach	6w	embryo2
stomach_6w_embryo2_61	stomach	6w	embryo2
stomach_6w_embryo2_63	stomach	6w	embryo2
stomach_6w_embryo2_64	stomach	6w	embryo2
stomach_6w_embryo2_67	stomach	6w	embryo2
stomach_6w_embryo2_68	stomach	6w	embryo2
stomach_6w_embryo2_69	stomach	6w	embryo2
stomach_6w_embryo2_7	stomach	6w	embryo2
stomach_6w_embryo2_70	stomach	6w	embryo2
stomach_6w_embryo2_74	stomach	6w	embryo2
stomach_6w_embryo2_77	stomach	6w	embryo2
stomach_6w_embryo2_79	stomach	6w	embryo2
stomach_6w_embryo2_80	stomach	6w	embryo2
stomach_6w_embryo2_82	stomach	6w	embryo2
stomach_6w_embryo2_83	stomach	6w	embryo2
stomach_6w_embryo2_84	stomach	6w	embryo2
stomach_6w_embryo2_86	stomach	6w	embryo2
stomach_6w_embryo2_90	stomach	6w	embryo2
stomach_8w_embryo1_56	stomach	8w	embryo1
